item Objekt,itemLabel,P1031 Jurdiskt utskott,P7277 utskottLabel,Sveriges Riksdags dokument P8433 Protokoll som är källa,,
http://www.wikidata.org/entity/Q98004762,Förslagtill lag om förbud mot investeringar i Sydafrika och Namibia  (prop. 1984/85:56),Mot. 1984/85:168,Utrikesutskottet,G80934,,
http://www.wikidata.org/entity/Q98004772,Ny arbets- och tjänsteorganisation för lärare i den statliga högskolan  (prop. 1984/85:57),Mot. 1984/85:169,Utbildningsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004775,Ny arbets- och tjänsteorganisation för lärare i den statliga högskolan  (prop. 1984/85:57),Mot. 1984/85:170,Utbildningsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004785,Ny arbets- och tjänsteorganisation för lärare i den statliga högskolan  (prop. 1984/85:57),Mot. 1984/85:171,Utbildningsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004800,Ny arbets- och tjänsteorganisation för lärare i den statliga högskolan  (prop. 1984/85:57),Mot. 1984/85:172,Utbildningsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004805,Ny arbets- och tjänsteorganisation för lärare i den statliga högskolan  (prop. 1984/85:57),Mot. 1984/85:173,Utbildningsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004814,Ny arbets- och tjänsteorganisation för lärare i den statliga högskolan  (prop. 1984/85:57),Mot. 1984/85:174,Utbildningsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004824,Ny arbets- och tjänsteorganisation för lärare i den statliga högskolan  (prop. 1984/85:57),Mot. 1984/85:175,Utbildningsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004837,Ny arbets- och tjänsteorganisation för lärare i den statliga högskolan  (prop. 1984/85:57),Mot. 1984/85:176,Utbildningsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004841,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:177,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004855,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:178,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004867,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:179,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004875,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m.m. (prop. 1984/85:59),Mot. 1984/85:180,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004877,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:181,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004885,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:182,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004893,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:183,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004902,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:184,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004911,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:185,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004914,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:186,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004922,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:187,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004928,Ny organisation för den särskilt anordnade arbetsmarknadsutbildningen m. m. (prop. 1984/85:59),Mot. 1984/85:188,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004933,"Ändring i lagen (1982:80) om anställningsskydd, m. m. (prop. 1984/  85:62)",Mot. 1984/85:189,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004938,"Ändring i lagen (1982:80) om anställningsskydd, m. m. (prop. 1984/  85:62)",Mot. 1984/85:190,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004949,"Ändring i lagen (1982:80) om anställningsskydd, m. m. (prop. 1984/  85:62)",Mot. 1984/85:191,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004951,"Ändring i lagen (1982:80) om anställningsskydd, m. m. (prop. 1984/  85:62)",Mot. 1984/85:192,Arbetsmarknadsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004961,Ändringar i energibeskattningen (prop. 1984/85:64),Mot. 1984/85:193,Skatteutskottet,G80934,,
http://www.wikidata.org/entity/Q98004965,Ändringar i energibeskattningen (prop. 1984/85:64),Mot. 1984/85:194,Skatteutskottet,G80934,,
http://www.wikidata.org/entity/Q98004973,Ändringar i energibeskattningen (prop. 1984/85:64),Mot. 1984/85:195,Skatteutskottet,G80934,,
http://www.wikidata.org/entity/Q98004983,Vidgad medelsram för allmänna pensionsfondens fjärde fondstyrelse  (prop. 1984/85:65),Mot. 1984/85:196,Näringsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004984,Vidgad medelsram för allmänna pensionsfondens fjärde fondstyrelse  (prop. 1984/85:65),Mot. 1984/85:197,Näringsutskottet,G80934,,
http://www.wikidata.org/entity/Q98004995,Vidgad medelsram för allmänna pensionsfondens fjärde fondstyrelse  (prop. 1984/85:65),Mot. 1984/85:198,Näringsutskottet,G80934,,
http://www.wikidata.org/entity/Q98005002,Riksdagens förvaltningskontors förslag om revidering av arvoden  m. m. till riksdagens talmän (förs. 1984/85:6),Mot. 1984/85:199,Konstitutionsutskottet,G80934,,
http://www.wikidata.org/entity/Q98005006,Familjeplanering och abortvård (prop. 1984/85:48),Mot. 1984/85:200,Socialutskottet,G80934,,
http://www.wikidata.org/entity/Q98005025,Förslag om tilläggsbudget I till statsbudgeten för budgetåret  1984/85 (prop. 1984/85:25),Mot. 1984/85:201,Trafikutskottet,G80935,,
http://www.wikidata.org/entity/Q98005176,Förslag om tilläggsbudget I till statsbudgeten för budgetåret  1984/85 (prop. 1984/85:25),Mot. 1984/85:202,Bostadsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005258,Förslag om tilläggsbudget I till statsbudgeten för budgetåret  1984/85 (prop. 1984/85:25),Mot. 1984/85:203,Trafikutskottet,G80935,,
http://www.wikidata.org/entity/Q98005283,Förslag om tilläggsbudget I till statsbudgeten för budgetåret  1984/85 (prop. 1984/85:25),Mot. 1984/85:204,Konstitutionsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005425,Förslag om tilläggsbudget I till statsbudgeten för budgetåret  1984/85 (prop. 1984/85:25),Mot. 1984/85:205,Näringsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005453,Förslag om tilläggsbudget I till statsbudgeten för budgetåret  1984/85 (prop. 1984/85:25),Mot. 1984/85:206,Näringsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005577,Förslag om tilläggsbudget I till statsbudgeten för budgetåret  1984/85 (prop. 1984/85:25),Mot. 1984/85:207,Bostadsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005608,Förslag om tilläggsbudget I till statsbudgeten för budgetåret  1984/85 (prop. 1984/85:25),Mot. 1984/85:208,Näringsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005759,"Ändring i civilförsvarslagen (1960:74), m. m. (prop. 1984/85:49)",Mot. 1984/85:209,Försvarsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005769,"Ändring i civilförsvarslagen (1960:74), m. m. (prop. 1984/85:49)",Mot. 1984/85:210,Försvarsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005917,Ändring i lagen (1979:1118) om jämställdhet mellan kvinnor och  män i arbetslivet (prop. 1984/85:60),Mot. 1984/85:211,Arbetsmarknadsutskottet,G80935,,
http://www.wikidata.org/entity/Q98005982,Ändring i lagen (1979:1118) om jämställdhet mellan kvinnor och  män i arbetslivet (prop. 1984/85:60),Mot. 1984/85:212,Arbetsmarknadsutskottet,G80935,,
http://www.wikidata.org/entity/Q98006021,Ändring i lagen (1979:1118) om jämställdhet mellan kvinnor och  män i arbetslivet (prop. 1984/85:60),Mot. 1984/85:213,Arbetsmarknadsutskottet,G80935,,
http://www.wikidata.org/entity/Q98006136,Ändring i lagen (1979:1118) om jämställdhet mellan kvinnor och  män i arbetslivet (prop. 1984/85:60),Mot. 1984/85:214,Arbetsmarknadsutskottet,G80935,,
http://www.wikidata.org/entity/Q98006146,Regelsanering på det kyrkliga området (prop. 1984/85:63),Mot. 1984/85:215,Kulturutskottet,G80936,,
http://www.wikidata.org/entity/Q98006286,Räntetillägg för räntefritt eller lågförräntat lån (prop. 1984/85:71),Mot. 1984/85:216,Skatteutskottet,G80936,,
http://www.wikidata.org/entity/Q98006301,Räntetillägg för räntefritt eller lågförräntat lån (prop. 1984/85:71),Mot. 1984/85:217,Skatteutskottet,G80936,,
http://www.wikidata.org/entity/Q98006411,Räntetillägg för räntefritt eiler lågförräntat lån (prop. 1984/85:71),Mot. 1984/85:218,Skatteutskottet,G80936,,
http://www.wikidata.org/entity/Q98006438,Förslag till tandvårdslag m. m. (prop. 1984/85:79),Mot. 1984/85:219,Socialförsäkringsutskottet,G80936,yrkandena 4-6 till socialutskottet,
http://www.wikidata.org/entity/Q98006554,Förslag till tandvårdslag m. m. (prop. 1984/85:79),Mot. 1984/85:220,Socialförsäkringsutskottet,G80936,yrkandena 1-3 till socialutskottet,
http://www.wikidata.org/entity/Q98006630,Förslag till tandvårdslag m. m. (prop. 1984/85:79),Mot. 1984/85:221,Socialförsäkringsutskottet,G80936,yrkandena 1-3 till socialutskottet,
http://www.wikidata.org/entity/Q98006655,Förslag till tandvårdslag m. m. (prop. 1984/85:79),Mot. 1984/85:222,Socialutskottet,G80936,,
http://www.wikidata.org/entity/Q98006792,"Allmän placeringsplikt och utlåningsreglering, m.m. (prop. 1984/  85:84)",Mot. 1984/85:223,Finansutskottet,G80936,,
http://www.wikidata.org/entity/Q98006855,"Allmän placeringsplikt och utlåningsreglering, m. m. (prop. 1984/  85:84)",Mot. 1984/85:224,Finansutskottet,G80936,,
http://www.wikidata.org/entity/Q98006901,"Allmän placeringsplikt och utlåningsreglering, m. m. (prop. 1984/  85:84)",Mot. 1984/85:225,Finansutskottet,G80936,,
http://www.wikidata.org/entity/Q98006985,"Ändring i lagen (1977:975) med tulltaxa, m. m. (prop. 1984/85:29)",Mot. 1984/85:226,Skatteutskottet,G80937,,
http://www.wikidata.org/entity/Q98007022,Beskattning av vissa utländska forskare (prop. 1984/85:76),Mot. 1984/85:227,Skatteutskottet,G80937,,
http://www.wikidata.org/entity/Q98007110,Beskattning av vissa utländska forskare (prop. 1984/85:76),Mot. 1984/85:228,Skatteutskottet,G80937,,
http://www.wikidata.org/entity/Q98007181,Beskattning av vissa utländska forskare (prop. 1984/85:76),Mot. 1984/85:229,Skatteutskottet,G80937,,
http://www.wikidata.org/entity/Q98007250,"ökad insyn och samråd i frågor som rör krigsmaterielexport, m. m.  (prop. 1984/85:82)",Mot. 1984/85:230,Utrikesutskottet,G80937,,
http://www.wikidata.org/entity/Q98007316,"ökad insyn och samråd i frågor som rör krigsmaterielexport, m. m.  (prop. 1984/85:82)",Mot. 1984/85:231,Utrikesutskottet,G80937,,
http://www.wikidata.org/entity/Q98007371,"ökad insyn och samråd i frågor som rör krigsmaterielexport, m. m.  (prop. 1984/85:82)",Mot. 1984/85:232,Utrikesutskottet,G80937,,
http://www.wikidata.org/entity/Q98007431,"ökad insyn och samråd i frågor som rör krigsmaterielexport, m. m.  (prop. 1984/85:82)",Mot. 1984/85:233,Utrikesutskottet,G80937,,
http://www.wikidata.org/entity/Q98007497,Ändringar i bestämmelserna om räntebidrag till följd av fastighetsskatten m. m. (prop. 1984/85:85),Mot. 1984/85:234,Bostadsutskottet,G80936,yrkande 2 till socialförsäkringsutskottet,
http://www.wikidata.org/entity/Q98007534,Ändringar i bestämmelserna om räntebidrag till följd av fastighetsskatten m. m. (prop. 1984/85:85),Mot. 1984/85:235,Bostadsutskottet,G80936,yrkande 2 till socialförsäkringsutskottet,
http://www.wikidata.org/entity/Q98007589,Ändringar i bestämmelserna om räntebidrag till följd av fastighetsskatten m. m. (prop. 1984/85:85),Mot. 1984/85:236,Socialförsäkringsutskottet,G80936,,
http://www.wikidata.org/entity/Q98007657,Ändringar i bestämmelserna om räntebidrag till följd av fastighetsskatten m. m. (prop. 1984/85:85),Mot. 1984/85:237,Bostadsutskottet,G80936,yrkande 2 till socialförsäkringsutskottet,
http://www.wikidata.org/entity/Q98007729,Beredskapslagring av olja och kol m. m. (prop. 1984/85:53),Mot. 1984/85:238,Försvarsutskottet,G80938,,
http://www.wikidata.org/entity/Q98007765,Beredskapslagring av olja och kol m.m. (prop. 1984/85:53),Mot. 1984/85:239,Försvarsutskottet,G80938,,
http://www.wikidata.org/entity/Q98007844,Beredskapslagring av olja och kol m. m. (prop. 1984/85:53),Mot. 1984/85:240,Försvarsutskottet,G80938,,
http://www.wikidata.org/entity/Q98007909,"Beskattning vid anställdas förvärv av aktier i vissa fall, m. m. (prop. 1984/85:80)",Mot. 1984/85:241,Skatteutskottet,G80940,,
http://www.wikidata.org/entity/Q98007959,"Beskattningen vid anställdas förvärv av aktier i vissa fall, m. m.  (prop. 1984/85:80)",Mot. 1984/85:242,Skatteutskottet,G80940,,
http://www.wikidata.org/entity/Q98008006,"Beskattningen vid anställdas förvärv av aktier i vissa fall, m. m.  (prop. 1984/85:80)",Mot. 1984/85:243,Skatteutskottet,G80940,,
http://www.wikidata.org/entity/Q98008056,"Beskattning vid anställdas förvärv av aktier i vissa fall, m. m. (prop.  1984/85:80)",Mot. 1984/85:244,Skatteutskottet,G80940,,
http://www.wikidata.org/entity/Q98008099,Slopad kommunal taxering av juridiska personer (prop. 1984/85:70),Mot. 1984/85:245,Skatteutskottet,G80941,,
http://www.wikidata.org/entity/Q98008162,Slopad kommunal taxering av juridiska personer (prop. 1984/85:70),Mot. 1984/85:246,Skatteutskottet,G80941,,
http://www.wikidata.org/entity/Q98008216,Slopad kommunal taxering för juridiska personer (prop.  1984/85:70),Mot. 1984/85:247,Skatteutskottet,G80941,,
http://www.wikidata.org/entity/Q98008274,överlåtelse av vissa offentligrättsliga uppgifter till internationella  organ (prop. 1984/85:61),Mot. 1984/85:248,Konstitutionsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008327,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:249,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008355,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen  och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:250,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008412,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:251,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008503,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:252,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008518,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen  och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:253,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008591,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen  och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:254,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008646,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:255,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008664,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen  och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:256,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008737,"Förbättringar inom föräldraförsäkringen, havandeskapspenningen  och vissa regler inom sjukpenningförsäkringen (prop. 1984/85:78)",Mot. 1984/85:257,Socialförsäkringsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008763,Ändring i regeringsformen m. m. (prop. 1984/85:83),Mot. 1984/85:258,Konstitutionsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008815,Ändring i regeringsformen m. m. (prop. 1984/85:83),Mot. 1984/85:259,Konstitutionsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008855,Ändring i regeringsformen m. m. (prop. 1984/85:83),Mot. 1984/85:260,Konstitutionsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008898,Ändring i regeringsformen m. m. (prop. 1984/85:83),Mot. 1984/85:261,Konstitutionsutskottet,G80942,,
http://www.wikidata.org/entity/Q98008960,Förnyelsefonder m. m. (prop. 1984/85:86),Mot. 1984/85:262,Finansutskottet,G80942,,
http://www.wikidata.org/entity/Q98009029,"Förnyelsefonder, m. m. (prop. 1984/85:86)",Mot. 1984/85:263,Finansutskottet,G80942,,
http://www.wikidata.org/entity/Q98009035,"Förnyelsefonder, m. m. (prop. 1984/85:86)",Mot. 1984/85:264,Finansutskottet,G80942,,
http://www.wikidata.org/entity/Q98009087,"Förnyelsefonder, m. m. (prop. 1984/85:86)",Mot. 1984/85:265,Finansutskottet,G80942,,
http://www.wikidata.org/entity/Q98009123,"Förnyelsefonder, m. m. (prop. 1984/85:86)",Mot. 1984/85:266,Finansutskottet,G80942,,
http://www.wikidata.org/entity/Q98009174,"Förnyelsefonder, m. m. (prop. 1984/85:86)",Mot. 1984/85:267,Finansutskottet,G80942,,
http://www.wikidata.org/entity/Q98009251,"Förnyelsefonder, m.m. (prop. 1984/85:86)",Mot. 1984/85:268,Finansutskottet,G80942,,
http://www.wikidata.org/entity/Q98009272,Företagshälsovård och arbetsanpassning (prop. 1984/85:89),Mot. 1984/85:269,Socialutskottet,G80948,,
http://www.wikidata.org/entity/Q98009332,Företagshälsovård och arbetsanpassning (prop. 1984/85:89),Mot. 1984/85:270,Socialutskottet,G80948,,
http://www.wikidata.org/entity/Q98009340,Företagshälsovård och arbetsanpassning (prop. 1984/85:89),Mot. 1984/85:271,Socialutskottet,G80948,,
http://www.wikidata.org/entity/Q98009388,Företagshälsovård och arbetsanpassning (prop. 1984/85:89),Mot. 1984/85:272,Socialutskottet,G80948,,
http://www.wikidata.org/entity/Q98009426,Företagshälsovård och arbetsanpassning (prop. 1984/85:89),Mot. 1984/85:273,Socialutskottet,G80948,,
http://www.wikidata.org/entity/Q98009512,Företagshälsovård och arbetsanpassning (prop. 1984/85:89),Mot. 1984/85:274,Socialutskottet,G80948,,
http://www.wikidata.org/entity/Q98009529,Ändring i lagen (1984:502) om exportdepositioner för skogsprodukter  (prop. 1984/85:92),Mot. 1984/85:275,Finansutskottet,G80951,,
http://www.wikidata.org/entity/Q98009589,Ändring i lagen (1984:502) om exportdepositioner för skogsprodukter  (prop. 1984/85:92),Mot. 1984/85:276,Finansutskottet,G80951,,
http://www.wikidata.org/entity/Q98009619,Ändring i lagen (1984:502) om exportdepositioner för skogsprodukter  (prop. 1984/85:92),Mot. 1984/85:277,Finansutskottet,G80951,,
http://www.wikidata.org/entity/Q98009647,"Polisens arbetsformer på lokal och regional nivå, utbildning och  rekrytering (prop. 1984/85:81)",Mot. 1984/85:278,Justitieutskottet,G80956,,
http://www.wikidata.org/entity/Q98009682,"Polisens arbetsformer på lokal och regional nivå, utbildning och  rekrytering (prop. 1984/85:81)",Mot. 1984/85:279,Justitieutskottet,G80956,,
http://www.wikidata.org/entity/Q98009746,"Polisens arbetsformer på lokal och regional nivå, utbildning och  rekrytering (prop. 1984/85:81)",Mot. 1984/85:280,Justitieutskottet,G80956,,
